entity,y_true,pred_mean,predicted_rank,expected_rank,realized_rank,p_top5,p_top10,p_top25
GaiaDR3_2146494091832635520,17.54921531677246,17.551156804084776,250,250.052,253,0.0,8.333333333333333e-05,8.333333333333333e-05
GaiaDR3_790475437911747712,17.56626319885254,17.546072971979775,251,252.69425,244,0.0,0.0,0.0
GaiaDR3_1199164627209299584,17.516429901123047,17.54580482673645,252,252.81458333333333,270,0.0,0.0,0.0
GaiaDR3_2143606976159946496,17.566457748413086,17.5454992963473,253,253.026,243,0.0,0.0,8.333333333333333e-05
GaiaDR3_413322333748126592,17.534109115600586,17.54333427890142,254,254.09566666666666,261,0.0,0.0,0.0
GaiaDR3_4100389540731296384,17.56896209716797,17.540507077852887,255,255.63558333333333,241,0.0,8.333333333333333e-05,8.333333333333333e-05
GaiaDR3_3810134246413902848,17.693984985351562,17.54009845987956,256,255.79383333333334,180,0.0,0.0,0.0
GaiaDR3_3804750586512019840,17.581180572509766,17.539968820730845,257,255.90083333333334,238,0.0,8.333333333333333e-05,0.00016666666666666666
GaiaDR3_5681606833363339392,17.550819396972656,17.539459702014923,258,256.1528333333333,251,0.0,0.0,0.0
GaiaDR3_1782043950438695808,17.527812957763672,17.53374092419942,259,259.10658333333333,265,0.0,0.0,0.0
GaiaDR3_2214388728691905408,17.534345626831055,17.53227982266744,260,259.8904166666667,260,0.0,0.0,0.0
GaiaDR3_1163266672074075008,17.539283752441406,17.52942151705424,261,261.35241666666667,259,0.0,0.0,0.0
GaiaDR3_3853871715160246528,17.5325927734375,17.529087079842885,262,261.54808333333335,263,0.0,8.333333333333333e-05,8.333333333333333e-05
GaiaDR3_6312490559382554112,17.514503479003906,17.52642399454117,263,262.93775,271,0.0,0.0,0.0
GaiaDR3_2013322136838083840,17.522335052490234,17.524625359853108,264,263.86,268,0.0,8.333333333333333e-05,8.333333333333333e-05
GaiaDR3_750807768499445376,17.52147674560547,17.5231431090037,265,264.6406666666667,269,0.0,0.0,0.0
GaiaDR3_230146136092951296,17.469070434570312,17.521819777329764,266,265.32258333333334,298,0.0,0.0,0.0
GaiaDR3_1470268533506847744,17.525793075561523,17.52155604839325,267,265.42475,266,0.0,0.0,8.333333333333333e-05
GaiaDR3_1599573471755615872,17.514156341552734,17.519247733434042,268,266.67533333333336,273,0.0,0.0,0.0
GaiaDR3_5086417244804970496,17.541112899780273,17.517582981268564,269,267.53125,256,0.0,0.0,0.0
GaiaDR3_360447124498490240,17.497726440429688,17.51466569741567,270,268.98991666666666,283,0.0,0.0,0.0
GaiaDR3_3236259854698180480,17.53992462158203,17.508906963825225,271,271.97908333333334,258,0.0,0.0,8.333333333333333e-05
GaiaDR3_3857118439852847744,17.50802993774414,17.507418065865835,272,272.748,275,0.0,0.0,0.0
