oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid,source_id,band,night_mjd,wdj_name,wd_class,paper_variable,paper_periodic,bjd_tdb
604103100006917,68026616,2458434.7718150248,58434.266169000002,16.7931957,0.0170904659,0,zg,30.363328800000001,23.831331800000001,0.930000007,0.00100000005,20181112266146,604,0x3,0x1,20.8999996,26.3319111,0.0330546871,-0.0614106506,2.25748317e-05,30,1.00999999,1,103999471976858496,zg,58434,,periodic/transit,True,True,2458434.7724651112
1600111100002909,68219533,2458436.7009331472,58436.195335600001,16.6611729,0.0137783242,0,zg,30.363274100000002,23.831339499999999,1.18499994,-0.00499999989,20181114195324,1600,0xb,0x1,20.2700005,26.3449497,0.0401457399,-0.049837254,4.94017404e-05,30,1.09800005,2,103999471976858496,zg,58436,,periodic/transit,True,True,2458436.7015831838
604103100006917,68324474,2458437.7503140103,58437.244745399999,16.9213448,0.0177227166,0,zg,30.363324899999999,23.831319499999999,0.499000013,-0.00300000003,20181115244745,604,0x3,0x1,21.1299992,26.3507042,0.0299406759,-0.0698518753,1.72006457e-05,30,1.01400006,1,103999471976858496,zg,58437,,periodic/transit,True,True,2458437.7509640171
604103100006917,71516309,2458469.6669749017,58469.163090299997,16.9018211,0.0176209528,0,zg,30.3633223,23.831326799999999,0.870999992,0.0710000023,20181217162789,604,0x3,0x1,20.7999992,26.2601032,0.0325481743,-0.027038021,2.35671851e-05,30,1.01199996,3,103999471976858496,zg,58469,,periodic/transit,True,True,2458469.6676240400
604103100006917,71819065,2458472.694313772,58472.190659699998,16.6918755,0.0166465659,0,zg,30.363322199999999,23.8313332,0.639999986,-0.0419999994,20181220190648,604,0x3,0x1,20.4699993,26.3571224,0.0335763022,-0.0776362792,2.97840797e-05,30,1.01999998,1,103999471976858496,zg,58472,,periodic/transit,True,True,2458472.6949628256
604103100006917,71819450,2458472.6981560718,58472.194502300001,16.6554832,0.0164982658,0,zg,30.363324299999999,23.8313135,0.451000005,-0.0140000004,20181220194468,604,0x3,0x1,20.3500004,26.3435192,0.0377382003,-0.0387158021,3.96091309e-05,30,1.02400005,3,103999471976858496,zg,58472,,periodic/transit,True,True,2458472.6988051254
1600111100002909,71819971,2458472.7033639662,58472.199710599998,16.6277466,0.01362829,0,zg,30.363332400000001,23.831343499999999,0.712000012,-0.0379999988,20181220199711,1600,0xb,0x1,20.4200001,26.3542652,0.0351871066,-0.0387975201,3.32570307e-05,30,1.04200006,2,103999471976858496,zg,58472,,periodic/transit,True,True,2458472.7040130189
604103100006917,71820016,2458472.7038153308,58472.200162000001,16.6674194,0.0165462829,0,zg,30.3633281,23.8313232,0.843999982,-0.0489999987,20181220200162,604,0x3,0x1,20.4599991,26.3666191,0.0367180556,-0.0844666362,3.70314083e-05,30,1.02900004,1,103999471976858496,zg,58472,,periodic/transit,True,True,2458472.7044643834
604103100006917,72010375,2458474.6072532856,58474.103750000002,16.8737602,0.0174782015,0,zg,30.363306000000001,23.831332,1.153,-0.101000004,20181222103738,604,0x3,0x1,20.3999996,26.3540173,0.0350057036,-0.0638231114,3.47020869e-05,30,1.05999994,3,103999471976858496,zg,58474,,periodic/transit,True,True,2458474.6079022866
604103100006917,72112188,2458475.6253081067,58475.121886599998,16.8009739,0.0171265136,0,zg,30.3633238,23.831335599999999,0.672999978,0.057,20181223121852,604,0x3,0x1,20.5499992,26.3027687,0.0356504135,-0.0641319379,3.31299998e-05,30,1.02900004,1,103999471976858496,zg,58475,,periodic/transit,True,True,2458475.6259570774
604103100006917,72112290,2458475.6263265242,58475.122905099997,16.7848587,0.0170521475,0,zg,30.363320600000002,23.831330699999999,1.43400002,-0.0970000029,20181223122847,604,0x3,0x1,20.2900009,26.3345814,0.0401742905,-0.107574768,4.84113407e-05,30,1.028,3,103999471976858496,zg,58475,,periodic/transit,True,True,2458475.6269754954
1600111100002909,72911646,2458483.6192149539,58483.1164699,16.8932266,0.0149668688,0,zg,30.363319700000002,23.8313512,0.407000005,-0.00499999989,20181231116470,1600,0xb,0x1,21.5200005,26.3514137,0.0275237113,-0.0751821771,1.32075384e-05,30,1.02699995,2,103999471976858496,zg,58483,,periodic/transit,True,True,2458483.6198636987
604103100006917,73317741,2458487.6797998156,58487.177419,16.922802,0.0177303907,0,zg,30.363327099999999,23.831335299999999,0.832000017,-0.0560000017,20190104177419,604,0x3,0x1,21.7900009,26.3501034,0.0259964541,-0.0927273408,1.22401343e-05,30,1.05499995,3,103999471976858496,zg,58487,,periodic/transit,True,True,2458487.6804484432
604103100006917,73612271,2458490.6248293011,58490.122719899999,16.7398949,0.0168511178,0,zg,30.363318100000001,23.831319499999999,0.407999992,0.00200000009,20190107122685,604,0x3,0x1,20.8999996,26.3433208,0.038737867,-0.063640587,3.11075455e-05,30,1.00800002,1,103999471976858496,zg,58490,,periodic/transit,True,True,2458490.6254778453
604103100006917,73612362,2458490.6257320177,58490.123622699997,16.7332954,0.016822394,0,zg,30.363320600000002,23.831341999999999,0.689999998,0.00200000009,20190107123623,604,0x3,0x1,21.1900005,26.3647003,0.0339255929,-0.0987829491,2.17956967e-05,30,1.00899994,3,103999471976858496,zg,58490,,periodic/transit,True,True,2458490.6263805609
604103100006917,73715789,2458491.6599062136,58491.1578935,16.7951393,0.0170994438,0,zg,30.3633183,23.831334399999999,0.731000006,-0.0199999996,20190108157870,604,0x3,0x1,21.3899994,26.3338337,0.030921869,-0.0849859491,1.73964127e-05,30,1.03900003,3,103999471976858496,zg,58491,,periodic/transit,True,True,2458491.6605547275
604103100006917,73917193,2458493.6737557808,58493.171932899997,16.7625523,0.0169512425,0,zg,30.363328800000001,23.831330399999999,1.255,-0.0240000002,20190110171933,604,0x3,0x1,21.4300003,26.3451691,0.0314416476,-0.109028228,1.82018848e-05,30,1.07299995,1,103999471976858496,zg,58493,,periodic/transit,True,True,2458493.6744042351
604103100006917,73917284,2458493.6746699945,58493.172847200003,16.8209057,0.0172202159,0,zg,30.363335500000002,23.831337099999999,0.787,-0.0529999994,20190110172847,604,0x3,0x1,21.5799999,26.3308048,0.0297313668,-0.0938484371,1.57102295e-05,30,1.07500005,3,103999471976858496,zg,58493,,periodic/transit,True,True,2458493.6753184483
604103100006917,74016947,2458494.6712072794,58494.169479199998,16.7486534,0.0168895405,0,zg,30.363325799999998,23.831328899999999,1.23599994,-0.0489999987,20190111169259,604,0x3,0x1,21.5499992,26.3391495,0.0288259238,-0.113637768,1.49673297e-05,30,1.074,3,103999471976858496,zg,58494,,periodic/transit,True,True,2458494.6718557053
604103100006917,74914958,2458503.6504402054,58503.149583300001,16.7772961,0.0170176756,0,zg,30.363347399999999,23.831336199999999,1.23099995,-0.0399999991,20190120149549,604,0x3,0x1,20.2199993,26.3530045,0.0347770378,-0.094803147,3.62166611e-05,30,1.08399999,1,103999471976858496,zg,58503,,periodic/transit,True,True,2458503.6510883654
604103100006917,74915050,2458503.6513661128,58503.150509300001,16.7206459,0.0167678893,0,zg,30.363333999999998,23.8313378,0.533999979,-0.00100000005,20190120150498,604,0x3,0x1,20.0200005,26.3560791,0.0386292227,-0.101770788,5.31486548e-05,30,1.08599997,3,103999471976858496,zg,58503,,periodic/transit,True,True,2458503.6520142737
604103100006917,75115290,2458505.6535646124,58505.152905100003,16.9216366,0.0177242532,0,zg,30.363315499999999,23.831358999999999,1.08800006,-0.0309999995,20190122152894,604,0x3,0x1,20.1200008,26.3050365,0.0360429697,-0.0539017543,4.30948021e-05,30,1.10599995,3,103999471976858496,zg,58505,,periodic/transit,True,True,2458505.6542127151
604103100006917,75518212,2458509.6823904733,58509.182129599998,16.8767586,0.0174932592,0,zg,30.363355200000001,23.831344999999999,0.476999998,0.00400000019,20190126182002,604,0x3,0x1,20.4400005,26.2777901,0.0388056301,-0.0602861829,3.86477659e-05,30,1.25800002,1,103999471976858496,zg,58509,,periodic/transit,True,True,2458509.6830384526
604103100006917,75518306,2458509.6833278765,58509.183067099999,16.863966,0.0174293332,0,zg,30.363323600000001,23.831335299999999,0.69599998,0.00100000005,20190126183056,604,0x3,0x1,20.7700005,26.2869358,0.0350871533,-0.0777723268,2.72787129e-05,30,1.26300001,3,103999471976858496,zg,58509,,periodic/transit,True,True,2458509.6839758591
604103100006917,75614318,2458510.6433485607,58510.143182899999,16.9298573,0.0177677236,0,zg,30.363354699999999,23.831289999999999,0.776000023,0.00800000038,20190127143171,604,0x3,0x1,20.4899998,26.2372646,0.0374492854,-0.0661549345,3.66006825e-05,30,1.11699998,3,103999471976858496,zg,58510,,periodic/transit,True,True,2458510.6439965130
604103100006917,75714262,2458511.6426939121,58511.142627300003,16.7872467,0.0170630869,0,zg,30.363334600000002,23.8313275,0.708999991,-0,20190128142627,604,0x3,0x1,21.1399994,26.29496,0.0321866199,-0.0753946379,1.99718197e-05,30,1.12399995,3,103999471976858496,zg,58511,,periodic/transit,True,True,2458511.6433418347
604103100006917,76814490,2458522.6438922072,58522.144907399997,16.688448,0.0166323576,0,zg,30.363336499999999,23.831350799999999,0.938000023,-0.0340000018,20190208144884,604,0x3,0x1,21.0599995,26.2695332,0.030276835,-0.0711551532,1.83021475e-05,30,1.24899995,3,103999471976858496,zg,58522,,periodic/transit,True,True,2458522.6445397949
604103100006917,76912204,2458523.6209389097,58523.122048600002,16.854393,0.0173820425,0,zg,30.363331299999999,23.831340600000001,0.711000025,0.00499999989,20190209122014,604,0x3,0x1,21.4500008,26.238369,0.0297580659,-0.072047554,1.63140903e-05,30,1.16400003,3,103999471976858496,zg,58523,,periodic/transit,True,True,2458523.6215864681
604103100006917,78013194,2458534.6298027649,58534.131944399996,16.8460922,0.0173414107,0,zg,30.363338299999999,23.831388799999999,0.666000009,-0.00400000019,20190220131933,604,0x3,0x1,19.5100002,26.2169952,0.0361505412,-0.0392782912,7.07530708e-05,30,1.36300004,3,103999471976858496,zg,58534,,periodic/transit,True,True,2458534.6304499786
604103100006917,78013287,2458534.6307286792,58534.132870399997,16.7596779,0.0169384088,0,zg,30.363337399999999,23.831361999999999,0.497999996,0.00100000005,20190220132859,604,0x3,0x1,19.7000008,26.2231655,0.0359937511,-0.0487071835,5.4421409e-05,30,1.36899996,1,103999471976858496,zg,58534,,periodic/transit,True,True,2458534.6313758940
604103100006917,78513346,2458539.6308762869,58539.133460600002,16.7803841,0.0170317236,0,zg,30.363328500000001,23.831341399999999,1.079,0.00999999978,20190225133461,604,0x3,0x1,21.3700008,26.2090454,0.0325704664,-0.0607407428,1.95527882e-05,30,1.47500002,3,103999471976858496,zg,58539,,periodic/transit,True,True,2458539.6315233451
604103100006917,78513437,2458539.6317906086,58539.134375000001,16.7846909,0.0170513764,0,zg,30.363347699999998,23.831350400000002,0.660000026,-0.057,20190225134375,604,0x3,0x1,21.3400002,26.209362,0.0311791599,-0.0609553196,1.85192275e-05,30,1.48300004,1,103999471976858496,zg,58539,,periodic/transit,True,True,2458539.6324376650
604103100006917,80314019,2458557.6362142814,58557.140196799999,16.7570038,0.0169265065,0,zg,30.363281799999999,23.831416600000001,0.843999982,-0.061999999,20190315140197,604,0x3,0x1,18.8799992,26.0494404,0.0426488966,-0.020144688,0.000177823254,30,2.26399994,3,103999471976858496,zg,58557,,periodic/transit,True,True,2458557.6368607576
604103100006917,80314111,2458557.6371285194,58557.141111099998,16.8611374,0.0174153093,0,zg,30.3633551,23.831336,0.708999991,-0.0599999987,20190315141111,604,0x3,0x1,18.8500004,26.0570793,0.0456502661,-0.0308616161,0.000186739111,30,2.28500009,1,103999471976858496,zg,58557,,periodic/transit,True,True,2458557.6377749946
604103100006917,90147344,2458655.9701540144,58655.473449099998,16.8577061,0.0173983574,0,zg,30.363302900000001,23.8313369,0.493000001,-0.00499999989,20190621473414,604,0x3,0x1,19.2099991,26.1248913,0.0356427506,-0.0692667589,9.26403227e-05,30,1.91700006,1,103999471976858496,zg,58655,,periodic/transit,True,True,2458655.9707969883
604103100006917,91344765,2458667.9453348545,58667.447650499998,16.7205734,0.0167675763,0,zg,30.363309900000001,23.831350199999999,1.60899997,-0.00100000005,20190703447650,604,0x3,0x1,21.2800007,26.1587944,0.0272848047,-0.0842232034,1.42605904e-05,30,1.81200004,1,103999471976858496,zg,58667,,periodic/transit,True,True,2458667.9459773726
604103100006917,91645196,2458670.9499152028,58670.451967599998,16.8041763,0.0171414372,0,zg,30.3633019,23.831340000000001,1.22099996,-0.0989999995,20190706451968,604,0x3,0x1,21.7399998,26.1668034,0.0289341528,-0.0948944241,1.56528622e-05,30,1.65400004,1,103999471976858496,zg,58670,,periodic/transit,True,True,2458670.9505576040
604103100006917,91947061,2458673.9688311727,58673.470613400001,16.7932663,0.01709079,0,zg,30.363308799999999,23.831357700000002,1.08700001,0.0179999992,20190709470613,604,0x3,0x1,21.3199997,26.2550488,0.0297429711,-0.11679595,1.66581776e-05,30,1.40999997,1,103999471976858496,zg,58673,,periodic/transit,True,True,2458673.9694734588
604103100006917,92243612,2458676.934610649,58676.436122699997,16.7255058,0.0167887397,0,zg,30.363305700000002,23.831341200000001,0.77700001,0.00700000022,20190712436111,604,0x3,0x1,21.4799995,26.0926838,0.0310667269,-0.0786779299,1.82814183e-05,30,1.648,1,103999471976858496,zg,58676,,periodic/transit,True,True,2458676.9352528197
604103100006917,92649037,2458680.9892343143,58680.490370400003,16.740551,0.0168539807,0,zg,30.363334200000001,23.8313335,0.744000018,0.0149999997,20190716490370,604,0x3,0x1,19.7700005,26.2561283,0.0394125059,-0.0551544018,6.62649181e-05,30,1.19400001,3,103999471976858496,zg,58680,,periodic/transit,True,True,2458680.9898763299
604103100006917,92749086,2458681.9898257717,58681.490868100002,16.8813133,0.0175162256,0,zg,30.363341800000001,23.831339700000001,0.870999992,-0.023,20190717490868,604,0x3,0x1,20.0900002,26.2906513,0.0374033712,-0.0699631646,4.82828546e-05,30,1.18099999,3,103999471976858496,zg,58681,,periodic/transit,True,True,2458681.9904677491
604103100006917,92846350,2458682.9625560273,58682.4635069,16.7974968,0.0171103645,0,zg,30.3633256,23.831340699999998,1.63300002,-0.0869999975,20190718463507,604,0x3,0x1,20.4400005,26.2446022,0.034289103,-0.0942249969,3.10211835e-05,30,1.29700005,3,103999471976858496,zg,58682,,periodic/transit,True,True,2458682.9631979656
604103100006917,92947826,2458683.9774087961,58683.478263899997,16.789238,0.0170722362,0,zg,30.363323300000001,23.831337300000001,1.03199995,0.0109999999,20190719478264,604,0x3,0x1,20.6200008,26.2442379,0.0338404588,-0.0757838413,2.66707029e-05,30,1.21099997,3,103999471976858496,zg,58683,,periodic/transit,True,True,2458683.9780506943
604103100006917,92947917,2458683.9783231835,58683.479178200003,16.7657204,0.016965434,0,zg,30.363326099999998,23.831325400000001,0.987999976,-0.0480000004,20190719479178,604,0x3,0x1,20.5200005,26.2745838,0.034242738,-0.0964318141,3.01929103e-05,30,1.20700002,1,103999471976858496,zg,58683,,periodic/transit,True,True,2458683.9789650813
604103100006917,93042615,2458684.9253919735,58684.426157399997,16.7217922,0.0167727955,0,zg,30.363295600000001,23.831344699999999,1.05400002,-0.00400000019,20190720426146,604,0x3,0x1,20.0599995,26.2110462,0.0391615853,-0.0928679332,5.22406845e-05,30,1.528,3,103999471976858496,zg,58684,,periodic/transit,True,True,2458684.9260338326
604103100006917,93147396,2458685.9733039704,58685.473969899998,16.8003864,0.0171237811,0,zg,30.363324800000001,23.831328500000001,0.495000005,-0.0299999993,20190721473970,604,0x3,0x1,20.7299995,26.2650528,0.0344859995,-0.087845102,2.80093864e-05,30,1.20599997,3,103999471976858496,zg,58685,,periodic/transit,True,True,2458685.9739457909
604103100006917,93248959,2458686.9890256384,58686.489594899998,16.8692265,0.0174555201,0,zg,30.363316399999999,23.8313253,1.03199995,-0.0879999995,20190722489595,604,0x3,0x1,20.6599998,26.2195377,0.0342973806,-0.0791975483,2.88815791e-05,30,1.13699996,3,103999471976858496,zg,58686,,periodic/transit,True,True,2458686.9896674179
604103100006917,93447824,2458688.9778613085,58688.478240700002,16.7361774,0.0168349091,0,zg,30.363335299999999,23.831323399999999,1.16600001,-0.0850000009,20190724478229,604,0x3,0x1,20.7800007,26.2297249,0.0366716124,-0.0942477509,3.03474189e-05,30,1.15699995,3,103999471976858496,zg,58688,,periodic/transit,True,True,2458688.9785030116
604103100006917,93646574,2458690.9655517195,58690.465740699998,16.874752,0.0174831785,0,zg,30.3633287,23.8313378,2.70000005,-0.170000002,20190726465718,604,0x3,0x1,20.9500008,26.2081451,0.0312112719,-0.12833032,2.12350842e-05,30,1.18299997,1,103999471976858496,zg,58690,,periodic/transit,True,True,2458690.9661933444
604103100006917,93647346,2458690.973272352,58690.473460599998,16.8038597,0.0171399582,0,zg,30.363476899999998,23.8313369,2.59299994,-0.0299999993,20190726473449,604,0x3,0x1,20.1499996,26.1908417,0.0412218422,-0.0831774995,0.000239109853,30,1.15499997,3,103999471976858496,zg,58690,,periodic/transit,True,True,2458690.9739139900
604103100006917,93748236,2458691.9822697123,58691.482361100003,16.8007088,0.0171252768,0,zg,30.363348999999999,23.831332199999999,1.87199998,-0.104000002,20190727482361,604,0x3,0x1,21.25,26.2523575,0.0291184653,-0.117492713,1.68718416e-05,30,1.11800003,3,103999471976858496,zg,58691,,periodic/transit,True,True,2458691.9829112990
604103100006917,93944844,2458693.9485466313,58693.448449099997,16.6953659,0.0166610926,0,zg,30.3633296,23.8313314,0.897000015,-0.0199999996,20190729448449,604,0x3,0x1,21.8400002,26.2557545,0.0270013437,-0.111321002,1.35087994e-05,30,1.222,3,103999471976858496,zg,58693,,periodic/transit,True,True,2458693.9491881388
604103100006917,93944936,2458693.9494610205,58693.449363400003,16.6896286,0.0166372452,0,zg,30.363319600000001,23.831336700000001,1.125,-0.0399999991,20190729449352,604,0x3,0x1,21.7199993,26.2489033,0.0283397008,-0.10858041,1.5001111e-05,30,1.21800005,1,103999471976858496,zg,58693,,periodic/transit,True,True,2458693.9501025276
604103100006917,94044129,2458694.9414892932,58694.4412963,16.7491798,0.0168918651,0,zg,30.363310899999998,23.831334200000001,1.22500002,-0.114,20190730441204,604,0x3,0x1,22.0100002,26.2519093,0.0243072808,-0.0945308805,1.0967492e-05,30,1.24199998,3,103999471976858496,zg,58694,,periodic/transit,True,True,2458694.9421307608
604103100006917,94145422,2458695.9545148965,58695.454224499998,16.8804398,0.0175118111,0,zg,30.363328599999999,23.8313375,1.54700005,-0.107000001,20190731454201,604,0x3,0x1,21.6700001,26.245388,0.0293763708,-0.116298623,1.60665368e-05,30,1.17499995,3,103999471976858496,zg,58695,,periodic/transit,True,True,2458695.9551563254
604103100006917,94244805,2458696.9484415203,58696.448055599998,16.7685089,0.0169779602,0,zg,30.363328200000002,23.831328599999999,1.68900001,-0.075000003,20190801448056,604,0x3,0x1,21.7600002,26.2479801,0.0268621799,-0.100596085,1.35116916e-05,30,1.18900001,1,103999471976858496,zg,58696,,periodic/transit,True,True,2458696.9490829101
604103100006917,94244896,2458696.9493559096,58696.448969899997,16.7821178,0.017039625,0,zg,30.363319199999999,23.831334699999999,2.50600004,-0.0790000036,20190801448958,604,0x3,0x1,21.6299992,26.2656021,0.0316887572,-0.127287731,1.86608431e-05,30,1.18499994,3,103999471976858496,zg,58696,,periodic/transit,True,True,2458696.9499972984
604103100006917,94346570,2458697.9661896867,58697.465706000003,16.7546806,0.0169161912,0,zg,30.3633256,23.8313296,1.39499998,-0.118000001,20190802465706,604,0x3,0x1,21.6900005,26.2395515,0.0260316916,-0.105642401,1.24978505e-05,30,1.11800003,3,103999471976858496,zg,58697,,periodic/transit,True,True,2458697.9668310354
1600111100002909,94348858,2458697.9890738954,58697.488588,16.7094059,0.0140037024,0,zg,30.363319799999999,23.831340699999998,0.597000003,-0.0140000004,20190802488588,1600,0xb,0x1,21.7700005,26.2440166,0.027003495,-0.0681363121,1.25189681e-05,30,1.074,2,103999471976858496,zg,58697,,periodic/transit,True,True,2458697.9897152432
1600111100002909,94348903,2458697.9895253386,58697.489039400003,16.7008362,0.0139628733,0,zg,30.3633217,23.831346700000001,0.583999991,-0.0130000003,20190802489039,1600,0xb,0x1,21.8199997,26.2483997,0.0254629366,-0.0645404756,1.10308201e-05,30,1.07299995,3,103999471976858496,zg,58697,,periodic/transit,True,True,2458697.9901666865
